,Incident Unique ID,Incident Date & Time,Street Name,Borough,Zip Code,Incident Description Details,Injury Count,Fatality Count
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
901,,,,,,,,
902,,,,,,,,
903,,,,,,,,
904,,,,,,,,
905,,,,,,,,
906,,,,,,,,
907,,,,,,,,
908,,,,,,,,
0,1000001380.0,2021-02-04 01:05:00,W 35th Street,Manhattan,10001.0,Worker slipped while climbing onto scaffold to perform masonry work. Worker fell backwards onto the ground.  Ambulance was called and transported to hospital.,1.0,0.0
1,1000001381.0,2021-02-04 10:00:00,5 av,Manhattan,10022.0,"Worker slipped and lost balance while walking from 10 floor 9 floor in enclosed staircase , he fell on landing and remined there . Ambulance was called and he was taken to the hospital .",1.0,0.0
2,1000001382.0,2021-02-02 12:00:00,Hylan Boulevard,Staten Island,10306.0,"Walking at 2656 Building F, 2nd floor parking deck behind PetSmart.  When stepping onto the curb, I slipped on ice.  I tried to catch my self on the column but struck my nose and check on the column enclosure.  I experience pain and swelling of my nose and a headache.   ",1.0,0.0
3,1000001384.0,2021-02-03 08:35:00,6th Avenue,Manhattan,10011.0,"Jose Ariel Cespedes was reportedly walking in the 4th floor corridor about 35'-0"" south of the main entrance to the stairs and slipped on the wet floor. Upon the arrival of our Project Superintendent, Mr. Cespedes was lying on his side on the floor and complaining of back pain. Mr. Cespedes requested an ambulance. Ambulance #065 arrived at the scene, placed Mr. Cespedes in a wheelchair, and took him to Lenox Hill hospital. No further information on Mr. Cespedes' health is known at this time.",1.0,0.0
4,1000001387.0,2021-02-08 10:45:00,Columbus Circle,Manhattan,10019.0,Worker was screwing into ceiling before he was found sitting while crying and hyperventilating.,1.0,0.0
5,1000001391.0,2021-02-08 08:30:00,Nevins Street,Brooklyn,11217.0,The worker was moving a pallet jack down the ramp when the worker slid down the ramp with the pallet.,1.0,0.0
6,1000001392.0,2021-02-09 13:30:00,135 st.,Queens,11435.0,"cleaner cleaning staircase interior side of window with the use of an A frame ladder fell injuring his head , arm , leg and hand.",1.0,0.0
7,1000001393.0,2021-02-09 09:40:00,164th Street,Queens,11432.0,working on the pipe treader and he said he slipped and fell on a small piece of wood,1.0,0.0
8,1000001394.0,2021-02-09 11:10:00,East 47,Manhattan,10017.0,Worker Herlindo Castro had his right had caught between drill rig head and piece of wood. He went to Bellevue Hospital for further evaluation.,1.0,0.0
9,1000001397.0,2021-02-12 11:27:00,west 126th street,Manhattan,10027.0,Worker was removing ground floor hoist platform when he slipped and injured his left shin at approximately 11:27 AM 2-12-2021,1.0,0.0
10,1000001400.0,2021-02-09 11:00:00,East 34th street,Manhattan,10016.0,"Worker was assisting in the handling of deliveries of sheet rock on the first floor. According to investigation, worker was utilizing an A frame dolly to move delivered boards from staging area onto hoist, with a partner. While relocating material, dolly wheel locked causing the load to tip. Load tipped over, when worker attempted to stop the load. He apparently struck his leg below the knee with the load. Worker was sent to local ER out of an abundance of caution and was released in the afternoon.",1.0,0.0
11,1000001401.0,2021-02-16 00:40:00,Richards  Street,Brooklyn,11231.0,"Injured worker was working with a machine with a main conveyor belt, & several side conveyor belts positioned at different distances along the length of the main belt. This machine, with the multiple belts, separates debris into different size pieces. The worker was injured when he went to one of these side belts, possibly to clean stuck material.  Reason not known at this time). He asked for a hammer from another worker and the next thing the injured worker's is left arm is stuck between the under side of the conveyor belt & belt roller. The machine was immediately stopped by another worker",1.0,0.0
12,1000001403.0,2021-02-16 11:30:00,Park Ave,Manhattan,10016.0,"Carpenter was installing top track from a baker scaffold set at approximately 5 ft. The employee reached up and pushed off of a beam in the ceiling to reposition the baker scaffold while he was still standing on the platform. A wheel of the baker scaffold fell into an open junction box cut out, causing the baker scaffold to tip and fall.",1.0,0.0
13,1000001404.0,2021-02-17 10:00:00,27th Ave,Queens,11102.0,.  He slipped while Climbing on ladder and got his foot caught between the rungs of ladder causing him to be injured His lower abdomen  ,1.0,0.0
14,1000001405.0,2021-02-16 11:00:00,Columbus Circle,Manhattan,10019.0,Worker was stripping low voltage cables in raised floor.,1.0,0.0
15,1000001407.0,2021-02-15 12:30:00,Grand Concourse,Bronx,10451.0,A worker from PG cut his finger while cutting pieces of aluminum angle.,1.0,0.0
16,1000001408.0,2021-02-17 12:40:00,West Street,Manhattan,10282.0,"Injured party was working on a ladder. When stepping off the ladder, he stepped on debris he created and twisted his ankle. Left site on his own to go to the emergency room to be further checked out.",1.0,0.0
17,1000001409.0,2021-02-18 12:00:00,E 147th street,Bronx,10455.0,"Worker was offloading the windows from delivery truck, got a minor cut on his finger from the window edge. This incident happen inside the delivery truck and outside of the jobsite.",1.0,0.0
18,1000001410.0,2021-02-17 14:40:00,East 22nd Street,Manhattan,10010.0,Worker installing shims on window frames at 2nd floor balcony area was negligent in safety and was not tied off or wearing safety harness.  Worker fell from work area to 1st floor.,1.0,0.0
19,1000001411.0,2021-02-17 14:40:00,East 22nd Street,Manhattan,10010.0,Worker installing shims on window frames at 2nd floor balcony area was negligent in safety and was not tied off or wearing safety harness.  Worker fell from work area to 1st floor.,1.0,0.0
20,1000001412.0,2021-02-16 09:00:00,west 50th,Manhattan,10020.0,"worker slipped and fell while descending from a ladder, the worker fell on his side and hurt his arm. he was putting cover plates on electrical boxes in the ceiling.",1.0,0.0
21,1000001415.0,2021-02-18 16:00:00,W 93rd St,Manhattan,10025.0,On 2/18/21 at approximately 4 pm Adams employee Tony Sweet was handling a container of mortar when he accidentally dropped the container and some mortar splashed into his left eye.  Mr. Sweet informed his supervisor of the incident and they attempted to flush the eye with eye wash.  The eye wash did not work so Mr. Sweet left the job and went to an urgent care facility.  I (Ed Reluzco) contacted Mr. Sweet today (2/19/21) to see how he was doing. He stated his eye was feeling better and he was directed to keep it covered and moist for 2-3 days.,1.0,0.0
22,1000001416.0,2021-02-19 11:05:00,West 47th Street,Manhattan,10036.0,"Worker was cutting a metal stud, his hand slipped and metal cut through his glove and cut his thumb (right hand)",1.0,0.0
23,1000001417.0,2021-02-18 12:00:00,West 13th Street,Brooklyn,11223.0,Worker warming up machinery ( Skid steer Bobcat)  - exited vehicle and slipped - hitting midsection on bucket of skid steer.,1.0,0.0
24,1000001418.0,2021-02-22 11:45:00,MADISON AVENUE,Manhattan,10017.0,"Electrical work being performed on 2/22/2021 at 11:45 am   While checking for tags (circuits) on the electrical lines, located in the ceiling, worker brushed up against live wires that a worker was working on. He received a shock Voltage was 277 volts. Ambulance was called. Worker received medical care from the EMT. He said he was ok and returned to work without going to the hospital. He decided to go to the Emergency room near his residence. After tests, he was cleared to return to work.",1.0,0.0
25,1000001419.0,2021-02-23 10:30:00,108th Street,Queens,11375.0,Construction worker was coming into the building from the 4 point scaffold on the 12th Floor through a window to access an A-frame ladder. He fell backwards which resulted in an injury to his back and ankle.,1.0,0.0
26,1000001422.0,2021-02-24 10:40:00,Columbus Circle,Manhattan,10019.0,Worker was working on a baker scaffold. He leaned against the railing while working. The railing gave way and the worker fell to the floor.,1.0,0.0
27,1000001423.0,2021-02-24 14:15:00,west 13th,Manhattan,10011.0,"Accident happened at 1st floor in elevator shaft located inside 225W13th street. Pedro Sanchez was transporting garbage from elevator shaft to the container located in front of the the building. At time of accident Pedro was standing inside the shaft , 20 gallon plastic garbage can fell on his left hip from 3rd floor, approximate height of 25 feet. Pedro was wearing PPE- hardhat, work gloves and work boots. Pedro Sanchez was underwent all testes at the hospital and was released home the same day.",1.0,0.0
28,1000001426.0,2021-02-26 17:15:00,BEEKMAN STREET,Manhattan,10038.0,"On 02/26/21 laborer Luis Curillo Tapia while using an inspected/tagged harness, was completing customary scaffolding housekeeping on the 14th floor, along with minimal floor debris removals that were on the beams. Mr. Curillo unfortunately lost his footing and suffered minor bruising. Thankfully, he was able to easily pull himself up and proceeded to walk down the stairs, changed his clothing, and walked to the field office to report what had occurred.",1.0,0.0
29,1000001431.0,2021-02-26 13:30:00,Avenue D,Manhattan,10009.0,An employee was dislodged from the platform of a power buggy during site utility installation. Specifically the employee was backfilling soil into an open trench. During this time the power buggy fell forward causing the employee to become dislodged from the equipment.,1.0,0.0
30,,,,,,,,
31,,,,,,,,
32,,,,,,,,
33,,,,,,,,
34,,,,,,,,
35,,,,,,,,
36,,,,,,,,
37,,,,,,,,
38,,,,,,,,
39,,,,,,,,
40,,,,,,,,
41,,,,,,,,
42,,,,,,,,
43,,,,,,,,
44,,,,,,,,
45,,,,,,,,
46,,,,,,,,
47,,,,,,,,
48,,,,,,,,
49,,,,,,,,
50,,,,,,,,
51,,,,,,,,
52,,,,,,,,
53,,,,,,,,
54,,,,,,,,
55,,,,,,,,
56,,,,,,,,
57,,,,,,,,
58,,,,,,,,
59,,,,,,,,
60,,,,,,,,
61,,,,,,,,
62,,,,,,,,
63,,,,,,,,
64,,,,,,,,
65,,,,,,,,
66,,,,,,,,
67,,,,,,,,
68,,,,,,,,
69,,,,,,,,
70,,,,,,,,
71,,,,,,,,
72,,,,,,,,
73,,,,,,,,
74,,,,,,,,
75,,,,,,,,
76,,,,,,,,
77,,,,,,,,
78,,,,,,,,
79,,,,,,,,
80,,,,,,,,
81,,,,,,,,
82,,,,,,,,
83,,,,,,,,
84,,,,,,,,
85,,,,,,,,
86,,,,,,,,
87,,,,,,,,
88,,,,,,,,
89,,,,,,,,
90,,,,,,,,
91,,,,,,,,
92,,,,,,,,
93,,,,,,,,
94,,,,,,,,
95,,,,,,,,
96,,,,,,,,
97,,,,,,,,
98,,,,,,,,
99,,,,,,,,
100,,,,,,,,
101,,,,,,,,
102,,,,,,,,
103,,,,,,,,
104,,,,,,,,
105,,,,,,,,
106,,,,,,,,
107,,,,,,,,
108,,,,,,,,
109,,,,,,,,
110,,,,,,,,
111,,,,,,,,
112,,,,,,,,
113,,,,,,,,
114,,,,,,,,
115,,,,,,,,
116,,,,,,,,
117,,,,,,,,
118,,,,,,,,
119,,,,,,,,
120,,,,,,,,
121,,,,,,,,
122,,,,,,,,
123,,,,,,,,
124,,,,,,,,
125,,,,,,,,
126,,,,,,,,
127,,,,,,,,
128,,,,,,,,
129,,,,,,,,
130,,,,,,,,
131,,,,,,,,
132,,,,,,,,
133,,,,,,,,
134,,,,,,,,
135,,,,,,,,
136,,,,,,,,
137,,,,,,,,
138,,,,,,,,
139,,,,,,,,
140,,,,,,,,
141,,,,,,,,
142,,,,,,,,
143,,,,,,,,
144,,,,,,,,
145,,,,,,,,
146,,,,,,,,
147,,,,,,,,
148,,,,,,,,
149,,,,,,,,
150,,,,,,,,
151,,,,,,,,
152,,,,,,,,
153,,,,,,,,
154,,,,,,,,
155,,,,,,,,
156,,,,,,,,
157,,,,,,,,
158,,,,,,,,
159,,,,,,,,
160,,,,,,,,
161,,,,,,,,
162,,,,,,,,
163,,,,,,,,
164,,,,,,,,
165,,,,,,,,
166,,,,,,,,
167,,,,,,,,
168,,,,,,,,
169,,,,,,,,
170,,,,,,,,
171,,,,,,,,
172,,,,,,,,
173,,,,,,,,
174,,,,,,,,
175,,,,,,,,
176,,,,,,,,
177,,,,,,,,
178,,,,,,,,
179,,,,,,,,
180,,,,,,,,
181,,,,,,,,
182,,,,,,,,
183,,,,,,,,
184,,,,,,,,
185,,,,,,,,
186,,,,,,,,
187,,,,,,,,
188,,,,,,,,
189,,,,,,,,
190,,,,,,,,
191,,,,,,,,
192,,,,,,,,
193,,,,,,,,
194,,,,,,,,
195,,,,,,,,
196,,,,,,,,
197,,,,,,,,
198,,,,,,,,
199,,,,,,,,
200,,,,,,,,
201,,,,,,,,
202,,,,,,,,
203,,,,,,,,
204,,,,,,,,
205,,,,,,,,
206,,,,,,,,
207,,,,,,,,
208,,,,,,,,
209,,,,,,,,
210,,,,,,,,
211,,,,,,,,
212,,,,,,,,
213,,,,,,,,
214,,,,,,,,
215,,,,,,,,
216,,,,,,,,
217,,,,,,,,
218,,,,,,,,
219,,,,,,,,
220,,,,,,,,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
230,,,,,,,,
231,,,,,,,,
232,,,,,,,,
233,,,,,,,,
234,,,,,,,,
235,,,,,,,,
236,,,,,,,,
237,,,,,,,,
238,,,,,,,,
239,,,,,,,,
240,,,,,,,,
241,,,,,,,,
242,,,,,,,,
243,,,,,,,,
244,,,,,,,,
245,,,,,,,,
246,,,,,,,,
247,,,,,,,,
248,,,,,,,,
249,,,,,,,,
250,,,,,,,,
251,,,,,,,,
252,,,,,,,,
253,,,,,,,,
254,,,,,,,,
255,,,,,,,,
256,,,,,,,,
257,,,,,,,,
258,,,,,,,,
259,,,,,,,,
260,,,,,,,,
261,,,,,,,,
262,,,,,,,,
263,,,,,,,,
264,,,,,,,,
265,,,,,,,,
266,,,,,,,,
267,,,,,,,,
268,,,,,,,,
269,,,,,,,,
270,,,,,,,,
271,,,,,,,,
272,,,,,,,,
273,,,,,,,,
274,,,,,,,,
275,,,,,,,,
276,,,,,,,,
277,,,,,,,,
278,,,,,,,,
279,,,,,,,,
280,,,,,,,,
281,,,,,,,,
282,,,,,,,,
283,,,,,,,,
284,,,,,,,,
285,,,,,,,,
286,,,,,,,,
287,,,,,,,,
288,,,,,,,,
289,,,,,,,,
290,,,,,,,,
291,,,,,,,,
292,,,,,,,,
293,,,,,,,,
294,,,,,,,,
295,,,,,,,,
296,,,,,,,,
297,,,,,,,,
298,,,,,,,,
299,,,,,,,,
300,,,,,,,,
301,,,,,,,,
302,,,,,,,,
303,,,,,,,,
304,,,,,,,,
305,,,,,,,,
306,,,,,,,,
307,,,,,,,,
308,,,,,,,,
309,,,,,,,,
310,,,,,,,,
311,,,,,,,,
312,,,,,,,,
313,,,,,,,,
314,,,,,,,,
315,,,,,,,,
316,,,,,,,,
317,,,,,,,,
318,,,,,,,,
319,,,,,,,,
320,,,,,,,,
321,,,,,,,,
322,,,,,,,,
323,,,,,,,,
324,,,,,,,,
325,,,,,,,,
326,,,,,,,,
327,,,,,,,,
328,,,,,,,,
329,,,,,,,,
330,,,,,,,,
331,,,,,,,,
332,,,,,,,,
333,,,,,,,,
334,,,,,,,,
335,,,,,,,,
336,,,,,,,,
337,,,,,,,,
338,,,,,,,,
339,,,,,,,,
340,,,,,,,,
341,,,,,,,,
342,,,,,,,,
343,,,,,,,,
344,,,,,,,,
345,,,,,,,,
346,,,,,,,,
347,,,,,,,,
348,,,,,,,,
349,,,,,,,,
350,,,,,,,,
351,,,,,,,,
352,,,,,,,,
353,,,,,,,,
354,,,,,,,,
355,,,,,,,,
356,,,,,,,,
357,,,,,,,,
358,,,,,,,,
359,,,,,,,,
360,,,,,,,,
361,,,,,,,,
362,,,,,,,,
363,,,,,,,,
364,,,,,,,,
365,,,,,,,,
366,,,,,,,,
367,,,,,,,,
368,,,,,,,,
369,,,,,,,,
370,,,,,,,,
371,,,,,,,,
372,,,,,,,,
373,,,,,,,,
374,,,,,,,,
375,,,,,,,,
376,,,,,,,,
377,,,,,,,,
378,,,,,,,,
379,,,,,,,,
380,,,,,,,,
381,,,,,,,,
382,,,,,,,,
383,,,,,,,,
384,,,,,,,,
385,,,,,,,,
386,,,,,,,,
387,,,,,,,,
388,,,,,,,,
389,,,,,,,,
390,,,,,,,,
391,,,,,,,,
392,,,,,,,,
393,,,,,,,,
394,,,,,,,,
395,,,,,,,,
396,,,,,,,,
397,,,,,,,,
398,,,,,,,,
399,,,,,,,,
400,,,,,,,,
401,,,,,,,,
402,,,,,,,,
403,,,,,,,,
404,,,,,,,,
405,,,,,,,,
406,,,,,,,,
407,,,,,,,,
408,,,,,,,,
409,,,,,,,,
410,,,,,,,,
411,,,,,,,,
412,,,,,,,,
413,,,,,,,,
414,,,,,,,,
415,,,,,,,,
416,,,,,,,,
417,,,,,,,,
418,,,,,,,,
419,,,,,,,,
420,,,,,,,,
421,,,,,,,,
422,,,,,,,,
423,,,,,,,,
424,,,,,,,,
425,,,,,,,,
426,,,,,,,,
427,,,,,,,,
428,,,,,,,,
429,,,,,,,,
430,,,,,,,,
431,,,,,,,,
432,,,,,,,,
433,,,,,,,,
434,,,,,,,,
435,,,,,,,,
436,,,,,,,,
437,,,,,,,,
438,,,,,,,,
439,,,,,,,,
440,,,,,,,,
441,,,,,,,,
442,,,,,,,,
443,,,,,,,,
444,,,,,,,,
445,,,,,,,,
446,,,,,,,,
447,,,,,,,,
448,,,,,,,,
449,,,,,,,,
450,,,,,,,,
451,,,,,,,,
452,,,,,,,,
453,,,,,,,,
454,,,,,,,,
455,,,,,,,,
456,,,,,,,,
457,,,,,,,,
458,,,,,,,,
459,,,,,,,,
460,,,,,,,,
461,,,,,,,,
462,,,,,,,,
463,,,,,,,,
464,,,,,,,,
465,,,,,,,,
466,,,,,,,,
467,,,,,,,,
468,,,,,,,,
469,,,,,,,,
470,,,,,,,,
471,,,,,,,,
472,,,,,,,,
473,,,,,,,,
474,,,,,,,,
475,,,,,,,,
476,,,,,,,,
477,,,,,,,,
478,,,,,,,,
479,,,,,,,,
480,,,,,,,,
481,,,,,,,,
482,,,,,,,,
483,,,,,,,,
484,,,,,,,,
485,,,,,,,,
486,,,,,,,,
487,,,,,,,,
488,,,,,,,,
489,,,,,,,,
490,,,,,,,,
491,,,,,,,,
492,,,,,,,,
493,,,,,,,,
494,,,,,,,,
495,,,,,,,,
496,,,,,,,,
497,,,,,,,,
498,,,,,,,,
499,,,,,,,,
500,,,,,,,,
501,,,,,,,,
502,,,,,,,,
503,,,,,,,,
504,,,,,,,,
505,,,,,,,,
506,,,,,,,,
507,,,,,,,,
508,,,,,,,,
509,,,,,,,,
510,,,,,,,,
511,,,,,,,,
512,,,,,,,,
513,,,,,,,,
514,,,,,,,,
515,,,,,,,,
516,,,,,,,,
517,,,,,,,,
518,,,,,,,,
519,,,,,,,,
520,,,,,,,,
521,,,,,,,,
522,,,,,,,,
523,,,,,,,,
524,,,,,,,,
525,,,,,,,,
526,,,,,,,,
527,,,,,,,,
528,,,,,,,,
529,,,,,,,,
530,,,,,,,,
531,,,,,,,,
532,,,,,,,,
533,,,,,,,,
534,,,,,,,,
535,,,,,,,,
536,,,,,,,,
537,,,,,,,,
538,,,,,,,,
539,,,,,,,,
540,,,,,,,,
541,,,,,,,,
542,,,,,,,,
543,,,,,,,,
544,,,,,,,,
545,,,,,,,,
546,,,,,,,,
547,,,,,,,,
548,,,,,,,,
549,,,,,,,,
550,,,,,,,,
551,,,,,,,,
552,,,,,,,,
553,,,,,,,,
554,,,,,,,,
555,,,,,,,,
556,,,,,,,,
557,,,,,,,,
558,,,,,,,,
559,,,,,,,,
560,,,,,,,,
561,,,,,,,,
562,,,,,,,,
563,,,,,,,,
564,,,,,,,,
565,,,,,,,,
566,,,,,,,,
567,,,,,,,,
568,,,,,,,,
569,,,,,,,,
570,,,,,,,,
571,,,,,,,,
572,,,,,,,,
573,,,,,,,,
574,,,,,,,,
575,,,,,,,,
576,,,,,,,,
577,,,,,,,,
578,,,,,,,,
579,,,,,,,,
580,,,,,,,,
581,,,,,,,,
582,,,,,,,,
583,,,,,,,,
584,,,,,,,,
585,,,,,,,,
586,,,,,,,,
587,,,,,,,,
588,,,,,,,,
589,,,,,,,,
590,,,,,,,,
591,,,,,,,,
592,,,,,,,,
593,,,,,,,,
594,,,,,,,,
595,,,,,,,,
596,,,,,,,,
597,,,,,,,,
598,,,,,,,,
599,,,,,,,,
600,,,,,,,,
601,,,,,,,,
602,,,,,,,,
603,,,,,,,,
604,,,,,,,,
605,,,,,,,,
606,,,,,,,,
607,,,,,,,,
608,,,,,,,,
609,,,,,,,,
610,,,,,,,,
611,,,,,,,,
612,,,,,,,,
613,,,,,,,,
614,,,,,,,,
615,,,,,,,,
616,,,,,,,,
617,,,,,,,,
618,,,,,,,,
619,,,,,,,,
620,,,,,,,,
621,,,,,,,,
622,,,,,,,,
623,,,,,,,,
624,,,,,,,,
625,,,,,,,,
626,,,,,,,,
627,,,,,,,,
628,,,,,,,,
629,,,,,,,,
630,,,,,,,,
631,,,,,,,,
632,,,,,,,,
633,,,,,,,,
634,,,,,,,,
635,,,,,,,,
636,,,,,,,,
637,,,,,,,,
638,,,,,,,,
639,,,,,,,,
640,,,,,,,,
641,,,,,,,,
642,,,,,,,,
643,,,,,,,,
644,,,,,,,,
645,,,,,,,,
646,,,,,,,,
647,,,,,,,,
648,,,,,,,,
649,,,,,,,,
650,,,,,,,,
651,,,,,,,,
652,,,,,,,,
653,,,,,,,,
654,,,,,,,,
655,,,,,,,,
656,,,,,,,,
657,,,,,,,,
658,,,,,,,,
659,,,,,,,,
660,,,,,,,,
661,,,,,,,,
662,,,,,,,,
663,,,,,,,,
664,,,,,,,,
665,,,,,,,,
666,,,,,,,,
667,,,,,,,,
668,,,,,,,,
669,,,,,,,,
670,,,,,,,,
671,,,,,,,,
672,,,,,,,,
673,,,,,,,,
674,,,,,,,,
675,,,,,,,,
676,,,,,,,,
677,,,,,,,,
678,,,,,,,,
679,,,,,,,,
680,,,,,,,,
681,,,,,,,,
682,,,,,,,,
683,,,,,,,,
684,,,,,,,,
685,,,,,,,,
686,,,,,,,,
687,,,,,,,,
688,,,,,,,,
689,,,,,,,,
690,,,,,,,,
691,,,,,,,,
692,,,,,,,,
693,,,,,,,,
694,,,,,,,,
695,,,,,,,,
696,,,,,,,,
697,,,,,,,,
698,,,,,,,,
699,,,,,,,,
700,,,,,,,,
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
744,,,,,,,,
745,,,,,,,,
746,,,,,,,,
747,,,,,,,,
748,,,,,,,,
749,,,,,,,,
750,,,,,,,,
751,,,,,,,,
752,,,,,,,,
753,,,,,,,,
754,,,,,,,,
755,,,,,,,,
756,,,,,,,,
757,,,,,,,,
758,,,,,,,,
759,,,,,,,,
760,,,,,,,,
761,,,,,,,,
762,,,,,,,,
763,,,,,,,,
764,,,,,,,,
765,,,,,,,,
766,,,,,,,,
767,,,,,,,,
768,,,,,,,,
769,,,,,,,,
770,,,,,,,,
771,,,,,,,,
772,,,,,,,,
773,,,,,,,,
774,,,,,,,,
775,,,,,,,,
776,,,,,,,,
777,,,,,,,,
778,,,,,,,,
779,,,,,,,,
780,,,,,,,,
781,,,,,,,,
782,,,,,,,,
783,,,,,,,,
784,,,,,,,,
785,,,,,,,,
786,,,,,,,,
787,,,,,,,,
788,,,,,,,,
789,,,,,,,,
790,,,,,,,,
791,,,,,,,,
792,,,,,,,,
793,,,,,,,,
794,,,,,,,,
795,,,,,,,,
796,,,,,,,,
797,,,,,,,,
798,,,,,,,,
799,,,,,,,,
800,,,,,,,,
801,,,,,,,,
802,,,,,,,,
803,,,,,,,,
804,,,,,,,,
805,,,,,,,,
806,,,,,,,,
807,,,,,,,,
808,,,,,,,,
809,,,,,,,,
810,,,,,,,,
811,,,,,,,,
812,,,,,,,,
813,,,,,,,,
814,,,,,,,,
815,,,,,,,,
816,,,,,,,,
817,,,,,,,,
818,,,,,,,,
819,,,,,,,,
820,,,,,,,,
821,,,,,,,,
822,,,,,,,,
823,,,,,,,,
824,,,,,,,,
825,,,,,,,,
826,,,,,,,,
827,,,,,,,,
828,,,,,,,,
829,,,,,,,,
830,,,,,,,,
831,,,,,,,,
832,,,,,,,,
833,,,,,,,,
834,,,,,,,,
835,,,,,,,,
836,,,,,,,,
837,,,,,,,,
838,,,,,,,,
839,,,,,,,,
840,,,,,,,,
841,,,,,,,,
842,,,,,,,,
843,,,,,,,,
844,,,,,,,,
845,,,,,,,,
846,,,,,,,,
847,,,,,,,,
848,,,,,,,,
849,,,,,,,,
850,,,,,,,,
851,,,,,,,,
852,,,,,,,,
853,,,,,,,,
854,,,,,,,,
855,,,,,,,,
856,,,,,,,,
857,,,,,,,,
858,,,,,,,,
859,,,,,,,,
860,,,,,,,,
861,,,,,,,,
862,,,,,,,,
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,,,,,,,,
867,,,,,,,,
868,,,,,,,,
869,,,,,,,,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,,,,,,,,
876,,,,,,,,
877,,,,,,,,
878,,,,,,,,
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
901,,,,,,,,
902,,,,,,,,
903,,,,,,,,
904,,,,,,,,
905,,,,,,,,
906,,,,,,,,
907,,,,,,,,
908,,,,,,,,
909,,,,,,,,
0,1000000592.0,2020-01-02 11:00:00,W 57,Manhattan,10019.0,Worker was loading miscellaneous debris into Packer garbage truck.  His left hand was caught in-between materials injuring the index and middle finger.,1.0,0.0
1,1000000598.0,2020-01-06 13:15:00,East 179 street,Bronx,10457.0,"At approximately 1:15pm, employee Frank Ramallo notified Lend Lease and Site Medic Christina Mercado that there had been an injured employee at the corner of East 179th and Arthur Ave. The medic arrived to find employee Gary Minore sitting on the sidewalk holding his leg. Mr. Minore informed us that he was moving a steel beam on two A-frames when the steel beam slipped off the rear frame and crushed his left ankle. At approximately 1:18, HSMT Mercado called emergency services and requested an ambulance.",1.0,0.0
2,1000000599.0,2020-01-06 12:00:00,West 34 street,Manhattan,10001.0,"Carpenter allegedly was install wall panels in stair (B) landing on the 9th floor, when he was struck-by the head of sledge hammer that fell from above. Iron worker was bending a stud when his wooden handle broke off and head of hammer struck carpenter in the lower back.",1.0,0.0
